temperature_c,pressure_bar,vibration_hz,timestamp,quality_status,batch_id
80.24,117.25,39.03,2025-01-16 14:30:00,Approved,BATCH-7072
75.93,114.65,58.0,2025-01-16 14:45:00,Approved,BATCH-5117
77.78,137.71,53.52,2025-01-16 15:00:00,Approved,BATCH-6094
64.49,110.59,52.67,2025-01-16 15:15:00,Approved,BATCH-5398
61.82,120.68,50.83,2025-01-16 15:30:00,Approved,BATCH-8558
69.97,120.77,43.09,2025-01-16 15:45:00,Approved,BATCH-8523
68.3,112.47,47.58,2025-01-16 16:00:00,Approved,BATCH-6434
65.47,99.41,54.21,2025-01-16 16:15:00,Approved,BATCH-2985
76.96,124.84,44.74,2025-01-16 16:30:00,Approved,BATCH-2708
79.55,119.08,37.34,2025-01-16 16:45:00,Approved,BATCH-6424
70.88,127.5,48.86,2025-01-16 17:00:00,Approved,BATCH-7327
84.78,112.0,49.29,2025-01-16 17:15:00,Approved,BATCH-8330
58.58,138.31,50.68,2025-01-16 17:30:00,Approved,BATCH-7531
68.06,106.85,53.64,2025-01-16 17:45:00,Approved,BATCH-4976
62.83,145.68,53.19,2025-01-16 18:00:00,Approved,BATCH-5779
51.33,93.79,51.29,2025-01-16 18:15:00,Approved,BATCH-4105
69.17,126.52,55.98,2025-01-16 18:30:00,Approved,BATCH-2062
68.78,127.13,42.41,2025-01-16 18:45:00,Approved,BATCH-7908
85.13,108.07,52.52,2025-01-16 19:00:00,Approved,BATCH-5632
76.31,126.37,53.13,2025-01-16 19:15:00,Approved,BATCH-7519
59.76,139.19,43.8,2025-01-16 19:30:00,Approved,BATCH-1205
88.54,86.75,42.49,2025-01-16 19:45:00,Defective (Low Pressure),BATCH-8883
82.21,127.54,46.27,2025-01-16 20:00:00,Approved,BATCH-1416
75.82,82.6,46.69,2025-01-16 20:15:00,Defective (Low Pressure),BATCH-5302
67.74,105.52,53.77,2025-01-16 20:30:00,Approved,BATCH-9020
60.41,144.44,46.93,2025-01-16 20:45:00,Approved,BATCH-3073
66.28,111.27,45.72,2025-01-16 21:00:00,Approved,BATCH-3105
80.89,102.39,46.94,2025-01-16 21:15:00,Approved,BATCH-6308
88.85,117.03,55.59,2025-01-16 21:30:00,Approved,BATCH-9630
85.43,151.02,50.07,2025-01-16 21:45:00,Approved,BATCH-7579
65.11,92.52,49.1,2025-01-16 22:00:00,Approved,BATCH-5616
58.8,104.23,49.45,2025-01-16 22:15:00,Approved,BATCH-2572
71.41,142.46,56.46,2025-01-16 22:30:00,Approved,BATCH-9360
52.32,147.87,46.25,2025-01-16 22:45:00,Approved,BATCH-4652
73.23,118.45,56.58,2025-01-16 23:00:00,Approved,BATCH-8418
68.52,101.41,51.05,2025-01-16 23:15:00,Approved,BATCH-9046
65.34,151.44,49.2,2025-01-16 23:30:00,Approved,BATCH-1033
54.05,143.92,62.5,2025-01-16 23:45:00,Approved,BATCH-2403
75.14,130.18,44.72,2025-01-17 00:00:00,Approved,BATCH-6012
64.67,107.81,48.23,2025-01-17 00:15:00,Approved,BATCH-4755
58.3,119.26,43.84,2025-01-17 00:30:00,Approved,BATCH-3515
41.28,117.59,54.76,2025-01-17 00:45:00,Approved,BATCH-4528
69.72,124.96,58.45,2025-01-17 01:00:00,Approved,BATCH-8000
87.72,141.77,58.35,2025-01-17 01:15:00,Approved,BATCH-7383
86.61,133.19,56.12,2025-01-17 01:30:00,Approved,BATCH-4082
65.43,103.84,49.01,2025-01-17 01:45:00,Approved,BATCH-7030
63.98,140.65,48.17,2025-01-17 02:00:00,Approved,BATCH-6668
74.69,124.7,41.64,2025-01-17 02:15:00,Approved,BATCH-4137
60.02,130.31,60.18,2025-01-17 02:30:00,Approved,BATCH-4407
73.02,142.0,52.34,2025-01-17 02:45:00,Approved,BATCH-1114
77.66,103.33,47.54,2025-01-17 03:00:00,Approved,BATCH-6124
82.27,119.46,56.64,2025-01-17 03:15:00,Approved,BATCH-2966
69.0,112.03,45.14,2025-01-17 03:30:00,Approved,BATCH-2317
67.96,96.48,52.03,2025-01-17 03:45:00,Approved,BATCH-6434
61.22,125.2,49.14,2025-01-17 04:00:00,Approved,BATCH-2482
61.73,157.67,53.19,2025-01-17 04:15:00,Approved,BATCH-3584
67.74,92.4,49.68,2025-01-17 04:30:00,Approved,BATCH-5137
73.67,119.52,42.75,2025-01-17 04:45:00,Approved,BATCH-6271
79.14,129.61,50.38,2025-01-17 05:00:00,Approved,BATCH-1868
61.97,121.85,55.24,2025-01-17 05:15:00,Approved,BATCH-4759
84.93,118.3,49.85,2025-01-17 05:30:00,Approved,BATCH-2073
67.29,100.51,53.88,2025-01-17 05:45:00,Approved,BATCH-2442
69.79,123.49,44.77,2025-01-17 06:00:00,Approved,BATCH-6206
62.53,108.65,49.87,2025-01-17 06:15:00,Approved,BATCH-1951
45.76,87.15,46.88,2025-01-17 06:30:00,Defective (Low Pressure),BATCH-3802
78.84,137.92,53.73,2025-01-17 06:45:00,Approved,BATCH-3545
77.37,134.38,50.16,2025-01-17 07:00:00,Approved,BATCH-1742
67.19,120.77,53.45,2025-01-17 07:15:00,Approved,BATCH-5304
70.67,123.44,55.44,2025-01-17 07:30:00,Approved,BATCH-3730
75.16,136.11,53.46,2025-01-17 07:45:00,Approved,BATCH-8930
54.37,123.37,51.37,2025-01-17 08:00:00,Approved,BATCH-7715
64.71,133.56,45.01,2025-01-17 08:15:00,Approved,BATCH-7496
77.94,115.54,49.99,2025-01-17 08:30:00,Approved,BATCH-2289
57.46,139.68,47.33,2025-01-17 08:45:00,Approved,BATCH-3046
72.94,124.81,48.28,2025-01-17 09:00:00,Approved,BATCH-1990
56.43,122.91,48.13,2025-01-17 09:15:00,Approved,BATCH-6399
74.66,100.95,45.1,2025-01-17 09:30:00,Approved,BATCH-5372
69.64,124.3,40.21,2025-01-17 09:45:00,Approved,BATCH-2934
53.85,107.52,46.66,2025-01-17 10:00:00,Approved,BATCH-2569
81.65,110.43,50.97,2025-01-17 10:15:00,Approved,BATCH-2787
62.65,107.77,43.26,2025-01-17 10:30:00,Approved,BATCH-2553
61.9,104.01,50.08,2025-01-17 10:45:00,Approved,BATCH-9016
72.01,151.87,59.5,2025-01-17 11:00:00,Approved,BATCH-2235
81.49,139.97,55.12,2025-01-17 11:15:00,Approved,BATCH-1350
59.84,148.81,58.22,2025-01-17 11:30:00,Approved,BATCH-4805
70.62,101.66,51.96,2025-01-17 11:45:00,Approved,BATCH-9203
74.29,121.07,55.84,2025-01-17 12:00:00,Approved,BATCH-1742
76.93,100.6,46.38,2025-01-17 12:15:00,Approved,BATCH-7059
71.76,109.56,46.78,2025-01-17 12:30:00,Approved,BATCH-4047
66.33,106.23,36.3,2025-01-17 12:45:00,Approved,BATCH-3910
61.72,138.59,55.93,2025-01-17 13:00:00,Approved,BATCH-3746
70.86,114.06,57.7,2025-01-17 13:15:00,Approved,BATCH-1357
59.28,136.03,47.23,2025-01-17 13:30:00,Approved,BATCH-4790
40.79,129.06,48.73,2025-01-17 13:45:00,Approved,BATCH-1587
74.37,154.55,46.23,2025-01-17 14:00:00,Approved,BATCH-5969
79.04,97.81,51.91,2025-01-17 14:15:00,Approved,BATCH-6253
46.37,138.89,55.62,2025-01-17 14:30:00,Approved,BATCH-7688
59.9,137.2,41.29,2025-01-17 14:45:00,Approved,BATCH-9430
76.19,105.4,52.05,2025-01-17 15:00:00,Approved,BATCH-7306
90.57,135.11,48.62,2025-01-17 15:15:00,Approved,BATCH-6254
70.21,125.04,50.57,2025-01-17 15:30:00,Approved,BATCH-4750
62.72,116.59,52.29,2025-01-17 15:45:00,Approved,BATCH-3078
68.17,107.64,49.06,2025-01-17 16:00:00,Approved,BATCH-5627
83.75,109.21,49.48,2025-01-17 16:15:00,Approved,BATCH-7924
63.54,150.75,48.93,2025-01-17 16:30:00,Approved,BATCH-5528
62.01,120.01,54.85,2025-01-17 16:45:00,Approved,BATCH-1304
65.17,131.73,52.09,2025-01-17 17:00:00,Approved,BATCH-5410
60.47,108.14,51.1,2025-01-17 17:15:00,Approved,BATCH-8641
71.23,108.3,43.65,2025-01-17 17:30:00,Approved,BATCH-7421
86.25,136.23,48.11,2025-01-17 17:45:00,Approved,BATCH-1840
73.23,99.76,54.49,2025-01-17 18:00:00,Approved,BATCH-1540
67.48,113.77,50.19,2025-01-17 18:15:00,Approved,BATCH-5508
67.08,120.51,53.3,2025-01-17 18:30:00,Approved,BATCH-6450
54.37,121.67,58.83,2025-01-17 18:45:00,Approved,BATCH-5630
78.83,117.31,55.19,2025-01-17 19:00:00,Approved,BATCH-6089
69.22,125.94,50.47,2025-01-17 19:15:00,Approved,BATCH-1329
68.2,130.39,47.45,2025-01-17 19:30:00,Approved,BATCH-7556
101.93,131.02,37.23,2025-01-17 19:45:00,Defective (Heat Damage),BATCH-4664
72.99,105.21,49.16,2025-01-17 20:00:00,Approved,BATCH-4891
62.48,115.74,48.37,2025-01-17 20:15:00,Approved,BATCH-2149
65.74,137.92,51.95,2025-01-17 20:30:00,Approved,BATCH-8812
81.48,133.42,49.23,2025-01-17 20:45:00,Approved,BATCH-4215
71.13,99.41,48.4,2025-01-17 21:00:00,Approved,BATCH-5224
55.62,125.27,41.1,2025-01-17 21:15:00,Approved,BATCH-6597
79.19,90.33,45.3,2025-01-17 21:30:00,Approved,BATCH-6521
63.32,120.7,52.38,2025-01-17 21:45:00,Approved,BATCH-3037
88.73,148.47,58.58,2025-01-17 22:00:00,Approved,BATCH-2668
80.8,105.78,49.51,2025-01-17 22:15:00,Approved,BATCH-1079
65.53,107.49,51.64,2025-01-17 22:30:00,Approved,BATCH-3771
82.81,131.46,54.76,2025-01-17 22:45:00,Approved,BATCH-4259
70.68,96.86,45.95,2025-01-17 23:00:00,Approved,BATCH-6605
78.53,110.51,51.83,2025-01-17 23:15:00,Approved,BATCH-6268
74.85,128.95,46.3,2025-01-17 23:30:00,Approved,BATCH-3383
61.54,110.49,54.32,2025-01-17 23:45:00,Approved,BATCH-3706
63.56,116.46,50.76,2025-01-18 00:00:00,Approved,BATCH-5447
80.3,131.16,51.49,2025-01-18 00:15:00,Approved,BATCH-5998
66.65,126.32,46.09,2025-01-18 00:30:00,Approved,BATCH-6190
65.96,124.0,53.54,2025-01-18 00:45:00,Approved,BATCH-7911
60.45,114.91,60.42,2025-01-18 01:00:00,Approved,BATCH-6275
74.24,125.55,44.96,2025-01-18 01:15:00,Approved,BATCH-3467
90.63,118.14,48.3,2025-01-18 01:30:00,Approved,BATCH-7755
59.32,126.87,51.16,2025-01-18 01:45:00,Approved,BATCH-4684
70.24,112.55,53.93,2025-01-18 02:00:00,Approved,BATCH-8583
84.12,117.26,47.2,2025-01-18 02:15:00,Approved,BATCH-2722
69.2,105.15,35.83,2025-01-18 02:30:00,Approved,BATCH-9896
74.52,119.47,56.8,2025-01-18 02:45:00,Approved,BATCH-2849
59.38,107.83,53.8,2025-01-18 03:00:00,Approved,BATCH-9171
74.28,103.29,41.29,2025-01-18 03:15:00,Approved,BATCH-9277
68.13,123.88,46.96,2025-01-18 03:30:00,Approved,BATCH-1082
79.86,123.19,57.84,2025-01-18 03:45:00,Approved,BATCH-9461
81.87,131.74,57.24,2025-01-18 04:00:00,Approved,BATCH-3165
95.9,113.53,54.69,2025-01-18 04:15:00,Defective (Heat Damage),BATCH-7314
75.8,126.12,49.12,2025-01-18 04:30:00,Approved,BATCH-7205
73.26,128.26,50.41,2025-01-18 04:45:00,Approved,BATCH-4737
71.94,126.67,49.35,2025-01-18 05:00:00,Approved,BATCH-5663
66.47,107.62,55.64,2025-01-18 05:15:00,Approved,BATCH-8225
73.38,122.24,45.62,2025-01-18 05:30:00,Approved,BATCH-2252
67.05,125.46,45.97,2025-01-18 05:45:00,Approved,BATCH-4700
71.68,120.11,55.05,2025-01-18 06:00:00,Approved,BATCH-6674
83.18,88.7,49.78,2025-01-18 06:15:00,Defective (Low Pressure),BATCH-9057
59.93,122.41,56.89,2025-01-18 06:30:00,Approved,BATCH-2062
81.4,153.19,46.64,2025-01-18 06:45:00,Approved,BATCH-1880
83.17,114.6,49.73,2025-01-18 07:00:00,Approved,BATCH-7694
68.82,109.08,45.39,2025-01-18 07:15:00,Approved,BATCH-4629
48.78,125.6,50.04,2025-01-18 07:30:00,Approved,BATCH-6059
63.92,124.69,42.61,2025-01-18 07:45:00,Approved,BATCH-8736
82.97,137.89,47.56,2025-01-18 08:00:00,Approved,BATCH-8060
69.77,101.13,42.82,2025-01-18 08:15:00,Approved,BATCH-7425
60.01,130.97,53.47,2025-01-18 08:30:00,Approved,BATCH-5266
64.95,128.86,53.58,2025-01-18 08:45:00,Approved,BATCH-4990
78.41,117.87,41.35,2025-01-18 09:00:00,Approved,BATCH-1200
75.47,125.08,56.67,2025-01-18 09:15:00,Approved,BATCH-9756
67.61,135.44,62.49,2025-01-18 09:30:00,Approved,BATCH-6715
66.33,133.08,50.23,2025-01-18 09:45:00,Approved,BATCH-3911
66.08,102.85,46.79,2025-01-18 10:00:00,Approved,BATCH-5469
60.78,132.3,64.12,2025-01-18 10:15:00,Approved,BATCH-4258
86.15,119.03,43.41,2025-01-18 10:30:00,Approved,BATCH-3579
66.78,121.09,50.1,2025-01-18 10:45:00,Approved,BATCH-9336
82.17,121.1,50.9,2025-01-18 11:00:00,Approved,BATCH-1457
85.21,117.75,56.73,2025-01-18 11:15:00,Approved,BATCH-3509
79.98,137.88,51.8,2025-01-18 11:30:00,Approved,BATCH-6478
65.68,118.74,47.51,2025-01-18 11:45:00,Approved,BATCH-7812
74.04,103.21,45.24,2025-01-18 12:00:00,Approved,BATCH-8121
69.76,114.1,48.29,2025-01-18 12:15:00,Approved,BATCH-5356
60.96,122.68,44.97,2025-01-18 12:30:00,Approved,BATCH-3137
73.24,138.44,50.24,2025-01-18 12:45:00,Approved,BATCH-3273
58.21,129.05,47.18,2025-01-18 13:00:00,Approved,BATCH-4249
81.88,107.24,42.53,2025-01-18 13:15:00,Approved,BATCH-8041
65.35,157.28,56.28,2025-01-18 13:30:00,Approved,BATCH-3238
72.01,123.97,47.51,2025-01-18 13:45:00,Approved,BATCH-3817
72.83,139.13,43.66,2025-01-18 14:00:00,Approved,BATCH-7305
67.41,117.72,49.16,2025-01-18 14:15:00,Approved,BATCH-6600
75.87,128.0,50.34,2025-01-18 14:30:00,Approved,BATCH-7145
65.25,132.59,41.27,2025-01-18 14:45:00,Approved,BATCH-9519
78.71,138.27,51.66,2025-01-18 15:00:00,Approved,BATCH-1163
56.54,135.86,44.76,2025-01-18 15:15:00,Approved,BATCH-3922
71.26,133.08,58.56,2025-01-18 15:30:00,Approved,BATCH-3167
89.39,115.27,52.62,2025-01-18 15:45:00,Approved,BATCH-1332
60.0,111.42,48.0,2025-01-18 16:00:00,Approved,BATCH-3056
63.22,124.99,46.27,2025-01-18 16:15:00,Approved,BATCH-6594
75.14,134.0,49.48,2025-01-18 16:30:00,Approved,BATCH-1196
71.8,116.66,53.06,2025-01-18 16:45:00,Approved,BATCH-9192
73.51,135.98,49.87,2025-01-18 17:00:00,Approved,BATCH-7607
74.89,141.79,48.91,2025-01-18 17:15:00,Approved,BATCH-5830
76.35,106.26,50.29,2025-01-18 17:30:00,Approved,BATCH-4068
81.1,107.45,46.98,2025-01-18 17:45:00,Approved,BATCH-7879
74.1,117.89,48.28,2025-01-18 18:00:00,Approved,BATCH-6743
67.59,124.61,39.57,2025-01-18 18:15:00,Approved,BATCH-4338
76.73,112.13,54.87,2025-01-18 18:30:00,Approved,BATCH-7274
89.0,140.28,51.49,2025-01-18 18:45:00,Approved,BATCH-1749
68.67,126.36,46.13,2025-01-18 19:00:00,Approved,BATCH-3654
60.25,120.59,59.49,2025-01-18 19:15:00,Approved,BATCH-5095
81.07,98.46,50.44,2025-01-18 19:30:00,Approved,BATCH-4615
68.8,100.26,44.82,2025-01-18 19:45:00,Approved,BATCH-7447
48.27,124.22,54.28,2025-01-18 20:00:00,Approved,BATCH-8030
78.47,88.01,51.99,2025-01-18 20:15:00,Defective (Low Pressure),BATCH-2490
64.65,135.19,51.97,2025-01-18 20:30:00,Approved,BATCH-2951
69.09,117.63,47.87,2025-01-18 20:45:00,Approved,BATCH-9308
73.32,168.65,52.25,2025-01-18 21:00:00,Approved,BATCH-3334
71.9,154.62,48.69,2025-01-18 21:15:00,Approved,BATCH-4517
77.09,117.28,52.78,2025-01-18 21:30:00,Approved,BATCH-7674
65.65,118.4,40.48,2025-01-18 21:45:00,Approved,BATCH-5480
75.13,134.93,47.83,2025-01-18 22:00:00,Approved,BATCH-2533
67.4,145.55,58.61,2025-01-18 22:15:00,Approved,BATCH-7992
77.39,95.43,46.16,2025-01-18 22:30:00,Approved,BATCH-4602
76.15,93.2,46.98,2025-01-18 22:45:00,Approved,BATCH-1137
60.65,110.67,47.76,2025-01-18 23:00:00,Approved,BATCH-2886
80.86,128.74,43.93,2025-01-18 23:15:00,Approved,BATCH-8457
64.64,127.45,38.96,2025-01-18 23:30:00,Approved,BATCH-9749
78.08,136.05,48.85,2025-01-18 23:45:00,Approved,BATCH-6385
73.67,102.0,50.68,2025-01-19 00:00:00,Approved,BATCH-5749
88.38,85.26,49.74,2025-01-19 00:15:00,Defective (Low Pressure),BATCH-9244
67.77,132.87,49.28,2025-01-19 00:30:00,Approved,BATCH-6990
66.51,107.58,50.22,2025-01-19 00:45:00,Approved,BATCH-9218
69.81,89.72,55.11,2025-01-19 01:00:00,Defective (Low Pressure),BATCH-3188
66.97,122.18,49.05,2025-01-19 01:15:00,Approved,BATCH-4393
78.0,131.9,47.13,2025-01-19 01:30:00,Approved,BATCH-4786
53.84,118.17,48.59,2025-01-19 01:45:00,Approved,BATCH-7025
59.46,113.13,52.9,2025-01-19 02:00:00,Approved,BATCH-1511
59.32,117.61,57.06,2025-01-19 02:15:00,Approved,BATCH-1540
79.5,114.44,46.86,2025-01-19 02:30:00,Approved,BATCH-7372
87.11,99.78,50.49,2025-01-19 02:45:00,Approved,BATCH-7381
68.96,109.28,51.69,2025-01-19 03:00:00,Approved,BATCH-7352
68.31,127.82,45.04,2025-01-19 03:15:00,Approved,BATCH-4838
70.7,124.83,50.1,2025-01-19 03:30:00,Approved,BATCH-1665
81.62,122.52,42.67,2025-01-19 03:45:00,Approved,BATCH-1805
60.73,105.07,41.15,2025-01-19 04:00:00,Approved,BATCH-3918
72.38,117.28,51.83,2025-01-19 04:15:00,Approved,BATCH-3679
79.75,87.34,48.08,2025-01-19 04:30:00,Defective (Low Pressure),BATCH-2132
75.01,122.68,51.01,2025-01-19 04:45:00,Approved,BATCH-7341
71.9,141.43,49.91,2025-01-19 05:00:00,Approved,BATCH-6834
80.01,97.89,45.12,2025-01-19 05:15:00,Approved,BATCH-8729
42.97,111.21,49.77,2025-01-19 05:30:00,Approved,BATCH-3431
76.78,124.94,43.83,2025-01-19 05:45:00,Approved,BATCH-5679
63.46,138.79,56.95,2025-01-19 06:00:00,Approved,BATCH-9343
51.69,113.28,43.22,2025-01-19 06:15:00,Approved,BATCH-7677
75.11,109.62,49.02,2025-01-19 06:30:00,Approved,BATCH-6984
83.74,90.47,44.79,2025-01-19 06:45:00,Approved,BATCH-2315
68.63,121.55,52.85,2025-01-19 07:00:00,Approved,BATCH-6954
79.53,150.63,48.34,2025-01-19 07:15:00,Approved,BATCH-7257
86.12,124.16,47.41,2025-01-19 07:30:00,Approved,BATCH-3826
83.15,119.67,54.27,2025-01-19 07:45:00,Approved,BATCH-3292
86.4,124.83,50.15,2025-01-19 08:00:00,Approved,BATCH-3241
77.42,119.83,52.58,2025-01-19 08:15:00,Approved,BATCH-5292
70.75,107.8,45.09,2025-01-19 08:30:00,Approved,BATCH-5933
53.98,132.35,42.98,2025-01-19 08:45:00,Approved,BATCH-3270
67.54,123.39,50.54,2025-01-19 09:00:00,Approved,BATCH-2286
61.57,120.26,48.41,2025-01-19 09:15:00,Approved,BATCH-2885
91.71,105.37,53.13,2025-01-19 09:30:00,Approved,BATCH-7626
68.24,139.55,49.6,2025-01-19 09:45:00,Approved,BATCH-3287
71.23,129.97,51.03,2025-01-19 10:00:00,Approved,BATCH-6060
75.51,111.71,41.88,2025-01-19 10:15:00,Approved,BATCH-5833
70.44,135.03,59.44,2025-01-19 10:30:00,Approved,BATCH-7045
86.95,112.54,49.18,2025-01-19 10:45:00,Approved,BATCH-9289
63.77,108.27,53.49,2025-01-19 11:00:00,Approved,BATCH-8563
71.95,108.6,45.82,2025-01-19 11:15:00,Approved,BATCH-7672
62.58,93.43,51.54,2025-01-19 11:30:00,Approved,BATCH-6389
56.8,127.07,43.49,2025-01-19 11:45:00,Approved,BATCH-1090
63.88,92.53,52.26,2025-01-19 12:00:00,Approved,BATCH-9687
69.63,101.57,48.22,2025-01-19 12:15:00,Approved,BATCH-2408
65.71,88.87,50.15,2025-01-19 12:30:00,Defective (Low Pressure),BATCH-5946
63.08,118.71,53.49,2025-01-19 12:45:00,Approved,BATCH-9267
55.94,117.75,43.84,2025-01-19 13:00:00,Approved,BATCH-1486
69.17,115.1,46.58,2025-01-19 13:15:00,Approved,BATCH-9576
54.95,104.36,52.29,2025-01-19 13:30:00,Approved,BATCH-6287
77.6,102.42,60.49,2025-01-19 13:45:00,Approved,BATCH-8662
70.82,126.97,49.31,2025-01-19 14:00:00,Approved,BATCH-1002
55.42,111.74,52.96,2025-01-19 14:15:00,Approved,BATCH-9847
66.91,124.75,49.47,2025-01-19 14:30:00,Approved,BATCH-5339
62.48,106.72,59.71,2025-01-19 14:45:00,Approved,BATCH-5873
73.19,122.72,41.26,2025-01-19 15:00:00,Approved,BATCH-3840
83.4,139.55,50.47,2025-01-19 15:15:00,Approved,BATCH-4851
51.25,128.79,41.87,2025-01-19 15:30:00,Approved,BATCH-1046
71.15,113.81,37.47,2025-01-19 15:45:00,Approved,BATCH-7482
68.4,123.86,51.49,2025-01-19 16:00:00,Approved,BATCH-5374
76.71,116.39,50.7,2025-01-19 16:15:00,Approved,BATCH-2321
72.13,120.12,48.58,2025-01-19 16:30:00,Approved,BATCH-3815
62.48,115.12,49.47,2025-01-19 16:45:00,Approved,BATCH-7005
66.81,117.53,65.49,2025-01-19 17:00:00,Approved,BATCH-3600
62.04,123.18,48.71,2025-01-19 17:15:00,Approved,BATCH-5659
80.76,105.1,52.55,2025-01-19 17:30:00,Approved,BATCH-5497
70.21,104.76,46.75,2025-01-19 17:45:00,Approved,BATCH-9326
89.01,99.17,51.48,2025-01-19 18:00:00,Approved,BATCH-7705
69.39,96.0,48.81,2025-01-19 18:15:00,Approved,BATCH-4895
62.92,101.74,47.95,2025-01-19 18:30:00,Approved,BATCH-2217
54.86,122.39,59.09,2025-01-19 18:45:00,Approved,BATCH-9627
51.97,106.61,55.89,2025-01-19 19:00:00,Approved,BATCH-2684
54.16,127.7,50.68,2025-01-19 19:15:00,Approved,BATCH-4858
72.67,120.52,38.48,2025-01-19 19:30:00,Approved,BATCH-9125
75.09,90.47,48.19,2025-01-19 19:45:00,Approved,BATCH-8694
54.19,129.82,63.52,2025-01-19 20:00:00,Approved,BATCH-6649
78.95,132.16,48.85,2025-01-19 20:15:00,Approved,BATCH-7231
65.17,105.09,55.52,2025-01-19 20:30:00,Approved,BATCH-5398
71.47,126.3,57.21,2025-01-19 20:45:00,Approved,BATCH-3303
86.12,107.15,51.09,2025-01-19 21:00:00,Approved,BATCH-2587
78.97,121.47,45.79,2025-01-19 21:15:00,Approved,BATCH-6588
67.31,101.03,37.82,2025-01-19 21:30:00,Approved,BATCH-5714
61.09,93.1,53.42,2025-01-19 21:45:00,Approved,BATCH-1645
48.48,114.26,45.93,2025-01-19 22:00:00,Approved,BATCH-5683
62.81,118.14,50.88,2025-01-19 22:15:00,Approved,BATCH-1049
67.89,114.03,43.75,2025-01-19 22:30:00,Approved,BATCH-9215
60.13,102.24,48.67,2025-01-19 22:45:00,Approved,BATCH-9959
68.69,114.0,50.17,2025-01-19 23:00:00,Approved,BATCH-7729
70.77,124.04,51.34,2025-01-19 23:15:00,Approved,BATCH-2241
67.75,119.33,44.43,2025-01-19 23:30:00,Approved,BATCH-6340
63.5,122.74,55.98,2025-01-19 23:45:00,Approved,BATCH-8136
71.69,109.95,47.02,2025-01-20 00:00:00,Approved,BATCH-6370
74.42,137.58,41.63,2025-01-20 00:15:00,Approved,BATCH-4198
59.1,102.36,49.45,2025-01-20 00:30:00,Approved,BATCH-9390
84.11,127.31,50.17,2025-01-20 00:45:00,Approved,BATCH-7470
69.01,137.73,50.8,2025-01-20 01:00:00,Approved,BATCH-6406
70.19,127.21,56.81,2025-01-20 01:15:00,Approved,BATCH-5541
77.08,116.96,48.82,2025-01-20 01:30:00,Approved,BATCH-4371
72.33,112.08,49.4,2025-01-20 01:45:00,Approved,BATCH-5323
79.53,135.54,44.48,2025-01-20 02:00:00,Approved,BATCH-6797
72.87,98.66,54.1,2025-01-20 02:15:00,Approved,BATCH-3716
63.88,105.45,50.92,2025-01-20 02:30:00,Approved,BATCH-9599
73.62,114.04,47.9,2025-01-20 02:45:00,Approved,BATCH-2062
58.56,138.56,40.48,2025-01-20 03:00:00,Approved,BATCH-4000
71.09,125.7,57.22,2025-01-20 03:15:00,Approved,BATCH-6282
69.67,105.48,43.86,2025-01-20 03:30:00,Approved,BATCH-8033
67.92,115.35,47.04,2025-01-20 03:45:00,Approved,BATCH-1813
68.71,110.79,51.79,2025-01-20 04:00:00,Approved,BATCH-2120
51.18,109.35,44.02,2025-01-20 04:15:00,Approved,BATCH-1138
64.51,134.68,42.53,2025-01-20 04:30:00,Approved,BATCH-9341
70.93,99.42,39.38,2025-01-20 04:45:00,Approved,BATCH-6364
71.6,144.13,53.6,2025-01-20 05:00:00,Approved,BATCH-2870
59.72,132.42,47.27,2025-01-20 05:15:00,Approved,BATCH-9797
82.66,136.36,64.64,2025-01-20 05:30:00,Approved,BATCH-2255
61.34,113.06,45.03,2025-01-20 05:45:00,Approved,BATCH-4709
79.69,117.75,45.39,2025-01-20 06:00:00,Approved,BATCH-7001
74.27,98.5,47.17,2025-01-20 06:15:00,Approved,BATCH-5734
63.54,112.13,51.22,2025-01-20 06:30:00,Approved,BATCH-8019
87.75,127.4,47.65,2025-01-20 06:45:00,Approved,BATCH-2273
58.06,139.44,53.06,2025-01-20 07:00:00,Approved,BATCH-6474
79.19,103.39,45.11,2025-01-20 07:15:00,Approved,BATCH-9730
80.01,114.52,43.09,2025-01-20 07:30:00,Approved,BATCH-3506
63.29,117.73,41.01,2025-01-20 07:45:00,Approved,BATCH-1935
83.92,99.06,38.88,2025-01-20 08:00:00,Approved,BATCH-6965
67.5,128.87,47.41,2025-01-20 08:15:00,Approved,BATCH-2794
72.89,109.14,48.5,2025-01-20 08:30:00,Approved,BATCH-8401
72.6,117.07,46.84,2025-01-20 08:45:00,Approved,BATCH-6311
68.66,113.22,56.22,2025-01-20 09:00:00,Approved,BATCH-4709
78.11,108.16,56.14,2025-01-20 09:15:00,Approved,BATCH-7616
77.93,119.89,48.33,2025-01-20 09:30:00,Approved,BATCH-4836
52.51,116.77,41.03,2025-01-20 09:45:00,Approved,BATCH-7181
83.04,114.42,47.17,2025-01-20 10:00:00,Approved,BATCH-2750
53.38,109.07,47.0,2025-01-20 10:15:00,Approved,BATCH-6456
80.33,124.79,46.71,2025-01-20 10:30:00,Approved,BATCH-7121
81.27,144.8,46.51,2025-01-20 10:45:00,Approved,BATCH-4708
59.09,122.1,46.73,2025-01-20 11:00:00,Approved,BATCH-8751
65.89,134.94,48.07,2025-01-20 11:15:00,Approved,BATCH-1514
58.94,99.15,46.82,2025-01-20 11:30:00,Approved,BATCH-9797
67.85,122.37,51.04,2025-01-20 11:45:00,Approved,BATCH-5816
66.92,103.54,51.8,2025-01-20 12:00:00,Approved,BATCH-9851
